,x,Te,Zbar,ne
71,0.0419507987699692,2540.698205002001,1.9991714721494351,4.814361897412366e+20
72,0.0424008100202505,2540.4759974778185,1.9991712443834635,4.817224478312757e+20
73,0.0428508212705317,2540.2515956343946,1.9991710143671,4.820122281368818e+20
74,0.043300832520813,2540.0249911145056,1.9991707832007293,4.823051808322264e+20
75,0.0437508437710942,2539.796181491028,1.9991705533007107,4.826010546881224e+20
76,0.0442008550213755,2539.5651644839213,1.9991703271160444,4.828996009208169e+20
77,0.0446508662716567,2539.33193781314,1.999170107095728,4.83200570746557e+20
78,0.045100877521938,2539.09649909096,1.999169895247778,4.8350371306943054e+20
79,0.0455508887722193,2538.8588443982208,1.9991696873088145,4.838087439113682e+20
80,0.0460009000225005,2538.6189686764205,1.999169474349692,4.84115354830781e+20
