143,827	8,616827E-06	144,217	1,910421E-04	144,928	4,113197E-06	145,649	5,590837E-07	146,040	7,342253E-08	141,904	1,352695E-06	142,635	0,000000E+00
148,704	8,564641E-06	149,114	1,900888E-04	149,815	4,131505E-06	150,206	5,610582E-07	150,927	7,341713E-08	146,751	1,353415E-06	147,482	0,000000E+00
153,581	8,569580E-06	153,971	1,890777E-04	154,692	4,152000E-06	155,403	5,628595E-07	155,814	7,331370E-08	151,628	1,358936E-06	152,349	0,000000E+00
158,468	8,511462E-06	158,868	1,881754E-04	159,579	4,170803E-06	160,300	5,646881E-07	160,691	7,318029E-08	156,535	1,362122E-06	157,246	0,000000E+00
163,355	8,454010E-06	163,745	1,870735E-04	164,456	4,189054E-06	165,177	5,666796E-07	165,568	7,312525E-08	161,422	1,363227E-06	162,123	0,000000E+00
168,222	8,395070E-06	168,612	1,864701E-04	169,343	4,217323E-06	170,054	5,697848E-07	170,455	7,318880E-08	166,299	1,367549E-06	167,000	0,000000E+00
173,159	8,332451E-06	173,549	1,855553E-04	174,260	4,234607E-06	174,651	5,715491E-07	175,372	7,306385E-08	171,166	1,372889E-06	171,877	0,000000E+00
178,046	8,265245E-06	178,426	1,844723E-04	179,137	4,253758E-06	179,858	5,735061E-07	180,249	7,292402E-08	176,123	1,373510E-06	176,524	0,000000E+00
182,893	8,207802E-06	183,273	1,835756E-04	183,994	4,271470E-06	184,715	5,750498E-07	185,106	7,304672E-08	180,980	1,376292E-06	181,691	0,000000E+00
187,760	8,157119E-06	188,150	1,831145E-04	188,851	4,293949E-06	189,562	5,776534E-07	189,943	7,304573E-08	185,827	1,381434E-06	186,528	0,000000E+00
192,617	8,098034E-06	193,017	1,823113E-04	193,748	4,318069E-06	194,149	5,804636E-07	194,870	7,321558E-08	190,664	1,385458E-06	191,385	0,000000E+00
197,554	8,037877E-06	197,954	1,818006E-04	198,665	4,337417E-06	199,066	5,822875E-07	199,797	7,308337E-08	195,591	1,391393E-06	196,302	0,000000E+00
202,461	7,975226E-06	202,831	1,809062E-04	203,532	4,355475E-06	204,223	5,843970E-07	204,964	7,301561E-08	200,508	1,392512E-06	201,229	0,000000E+00
207,288	7,916363E-06	207,688	1,801314E-04	208,409	4,371668E-06	209,151	5,863151E-07	209,551	7,331059E-08	205,345	1,394995E-06	206,066	0,000000E+00
212,225	7,856903E-06	212,615	1,793187E-04	213,327	4,395043E-06	214,048	5,890047E-07	214,428	7,322130E-08	210,262	1,398249E-06	210,993	0,000000E+00
217,092	7,796866E-06	217,493	1,785831E-04	218,194	4,413099E-06	218,915	5,913511E-07	219,325	7,336314E-08	215,139	1,403706E-06	215,860	0,000000E+00
221,979	7,738499E-06	222,380	1,780741E-04	223,131	4,433840E-06	223,531	5,933459E-07	224,242	7,346296E-08	220,066	1,405651E-06	220,797	0,000000E+00
226,896	7,676919E-06	227,287	1,771626E-04	228,008	4,448822E-06	228,719	5,951691E-07	229,119	7,342450E-08	224,963	1,408711E-06	225,684	0,000000E+00
231,793	7,619008E-06	232,174	1,764477E-04	232,885	4,472820E-06	233,606	5,982225E-07	234,006	7,355615E-08	229,840	1,411289E-06	230,561	0,000000E+00
236,710	7,563171E-06	237,101	1,760213E-04	237,832	4,493751E-06	238,222	6,007659E-07	238,923	7,371635E-08	234,717	1,418071E-06	235,468	0,000000E+00
241,617	7,513525E-06	241,988	1,753093E-04	242,689	4,516280E-06	243,410	6,035266E-07	243,800	7,401915E-08	239,654	1,421635E-06	240,375	0,000000E+00
246,484	7,452838E-06	246,875	1,745244E-04	247,566	4,525346E-06	247,946	6,043579E-07	248,647	7,373525E-08	244,521	1,424131E-06	245,252	0,000000E+00
251,331	7,394871E-06	251,722	1,734612E-04	252,433	4,539008E-06	253,144	6,059669E-07	253,544	7,403975E-08	249,378	1,425796E-06	250,099	0,000000E+00
256,218	7,341264E-06	256,599	1,731534E-04	257,330	4,564517E-06	258,041	6,091286E-07	258,431	7,423002E-08	254,265	1,429198E-06	254,986	0,000000E+00
261,105	7,288523E-06	261,486	1,722817E-04	262,197	4,579222E-06	262,918	6,109224E-07	263,308	7,412995E-08	259,132	1,433189E-06	259,873	0,000000E+00
265,922	7,228820E-06	266,323	1,718692E-04	267,014	4,593836E-06	267,715	6,123745E-07	268,105	7,414507E-08	264,009	1,435482E-06	264,700	0,000000E+00
265,922	7,228820E-06	266,323	1,718692E-04	267,014	4,593836E-06	267,715	6,123745E-07	268,105	7,414507E-08	268,816	1,435803E-06	269,527	0,000000E+00
