3,367	1,897381E-06	3,758	4,189127E-05	4,489	4,641343E-06	0,333	6,669415E-07	0,723	6,660150E-08	1,434	7,478212E-07	2,165	1,174067E-07
8,214	1,897058E-06	8,604	4,182546E-05	9,326	4,643626E-06	5,190	6,666317E-07	5,590	6,646177E-08	6,321	7,473843E-07	7,032	1,140221E-07
13,421	1,893109E-06	13,802	4,173610E-05	14,513	4,641316E-06	10,037	6,666117E-07	10,407	6,638098E-08	11,118	7,470066E-07	11,849	1,106744E-07
18,288	1,890104E-06	18,669	4,166137E-05	19,390	4,638669E-06	15,224	6,665944E-07	15,615	6,643798E-08	16,336	7,468311E-07	17,047	1,070289E-07
23,145	1,887619E-06	23,536	4,159134E-05	24,257	4,638992E-06	20,111	6,669415E-07	20,482	6,639359E-08	21,213	7,463538E-07	21,914	1,034995E-07
28,042	1,884913E-06	28,423	4,151640E-05	29,134	4,636876E-06	24,668	6,667382E-07	25,369	6,621051E-08	26,080	7,462387E-07	26,811	9,925471E-08
32,859	1,907684E-06	33,260	4,151371E-05	33,981	4,649589E-06	29,865	6,665475E-07	30,236	6,633093E-08	30,947	7,456539E-07	31,658	9,621776E-08
37,756	2,080393E-06	38,157	4,173034E-05	38,868	4,681623E-06	34,702	6,695403E-07	35,093	6,668547E-08	35,804	7,483940E-07	36,525	1,380189E-07
42,613	2,278308E-06	43,024	4,202426E-05	43,735	4,716308E-06	39,589	6,745455E-07	39,970	6,692636E-08	40,671	7,520286E-07	41,392	2,055321E-07
47,510	2,513358E-06	47,911	4,233884E-05	48,612	4,756518E-06	44,136	6,801651E-07	44,847	6,729206E-08	45,558	7,563922E-07	46,269	3,036226E-07
52,397	2,803974E-06	52,798	4,271666E-05	53,499	4,797658E-06	49,023	6,861661E-07	49,734	6,777543E-08	50,465	7,617305E-07	51,166	4,398402E-07
57,274	3,158220E-06	57,665	4,311681E-05	58,376	4,841758E-06	54,210	6,926207E-07	54,601	6,824888E-08	55,322	7,678193E-07	56,033	6,263178E-07
62,172	3,597767E-06	62,582	4,355894E-05	63,293	4,891518E-06	59,087	6,992409E-07	59,498	6,864613E-08	60,239	7,739447E-07	60,970	8,749224E-07
67,079	4,129812E-06	67,489	4,401276E-05	68,210	4,941592E-06	64,004	7,068600E-07	64,405	6,936464E-08	65,126	7,803868E-07	65,837	1,243991E-06
72,016	4,798931E-06	72,396	4,452968E-05	73,117	4,993153E-06	68,611	7,137629E-07	69,322	6,974327E-08	70,043	7,876999E-07	70,754	1,698629E-06
76,853	5,624263E-06	77,243	4,509111E-05	77,954	5,053014E-06	73,828	7,220287E-07	74,219	7,027569E-08	74,940	7,957412E-07	75,641	2,318408E-06
81,780	6,704998E-06	82,160	4,573336E-05	82,881	5,123294E-06	78,685	7,305916E-07	79,076	7,094471E-08	79,797	8,051465E-07	80,538	3,164081E-06
86,657	8,099636E-06	87,047	4,644644E-05	87,758	5,198632E-06	83,592	7,408217E-07	83,993	7,190384E-08	84,714	8,155762E-07	85,425	4,361365E-06
91,544	9,849697E-06	91,924	4,722387E-05	92,635	5,278712E-06	88,469	7,525014E-07	88,880	7,267217E-08	89,591	8,269703E-07	90,312	6,017847E-06
96,411	1,201945E-05	96,801	4,809298E-05	97,512	5,369099E-06	93,366	7,645294E-07	93,757	7,362387E-08	94,468	8,398421E-07	95,179	8,274736E-06
101,278	1,485530E-05	101,658	4,901998E-05	102,369	5,461864E-06	98,233	7,772872E-07	98,634	7,469007E-08	99,345	8,537979E-07	100,066	1,136025E-05
106,085	1,849473E-05	106,485	5,006353E-05	107,196	5,567360E-06	102,750	7,913227E-07	103,471	7,555002E-08	104,192	8,692404E-07	104,572	1,562182E-05
110,982	2,324552E-05	111,362	5,125417E-05	112,093	5,687126E-06	107,597	8,060978E-07	108,308	7,687467E-08	109,029	8,865727E-07	109,419	2,167527E-05
115,869	2,933626E-05	116,249	5,256573E-05	116,970	5,822432E-06	112,484	8,228895E-07	113,195	7,814399E-08	113,926	9,073255E-07	114,317	3,023199E-05
120,696	3,724739E-05	121,096	5,411864E-05	121,807	5,977762E-06	117,371	8,410289E-07	118,072	7,957088E-08	118,773	9,299317E-07	119,153	4,230658E-05
125,573	4,758057E-05	125,973	5,598187E-05	126,684	6,164901E-06	122,218	8,610889E-07	122,919	8,102012E-08	123,640	9,576034E-07	124,030	5,967379E-05
