,Start,Center,End,alphaC,alphaC_std,alphaN,alphaN_std
874,0.017512946714442732,0.06753543699573251,0.11755792727702229,[ 0.45610535  1.43963663 14.33346683],[4.76343708e-04 9.19889243e-03 2.62359208e-17],[-11.75943551  65.20212206],[0.04067953 0.32589799]
875,0.01753164671080957,0.06755413699209935,0.11757662727338912,[  0.45603998   1.44106556 -20.03207277],[4.76152634e-04 9.19849911e-03 2.52842331e-15],[-11.7513646   65.13543429],[0.04057783 0.32499194]
876,0.01755034670717641,0.06757283698846618,0.11759532726975597,[  0.45597456   1.44249621 -20.34359062],[4.75964303e-04 9.19815832e-03 1.55060131e-15],[-11.74330486  65.06885676],[0.04047668 0.32409077]
877,0.017569046703543246,0.06759153698483301,0.1176140272661228,[ 0.4559091   1.44392823 25.55964172],[4.75778574e-04 9.19786567e-03 1.57345022e-15],[-11.73525786  65.00240209],[0.04037606 0.32319433]
878,0.017587746699910083,0.06761023698119986,0.11763272726248963,[0.45584359 1.44536215 6.17510853],[4.75595703e-04 9.19762960e-03 3.20305601e-15],[-11.72722102  64.93604942],[0.04027601 0.32230288]
879,0.01760644669627692,0.0676289369775667,0.11765142725885648,[ 0.45577805  1.44679746 -5.56378323],[4.75415464e-04 9.19744158e-03 1.01735244e-15],[-11.71919677  64.86981809],[0.04017647 0.321416  ]
880,0.017625146692643756,0.06764763697393353,0.11767012725522331,[  0.45571247   1.44823418 -28.55618261],[4.75237894e-04 9.19730463e-03 7.33178604e-16],[-11.71118505  64.80370768],[0.04007748 0.32053398]
881,0.017643846689010593,0.06766633697030038,0.11768882725159015,[  0.45564684   1.44967271 -27.68021984],[4.75063202e-04 9.19722339e-03 1.79559277e-17],[-11.70318374  64.73770115],[0.03997903 0.31965673]
882,0.017662546685377433,0.06768503696666721,0.11770752724795698,[ 0.45558118  1.45111261 16.17052731],[4.74891146e-04 9.19719118e-03 1.13187679e-16],[-11.69519508  64.6718162 ],[0.0398811  0.31878411]
883,0.01768124668174427,0.06770373696303404,0.11772622724432383,[ 0.45551547  1.45255408 -6.59040032],[4.74721873e-04 9.19721145e-03 2.94161837e-15],[-11.68721798  64.6060442 ],[0.0397837  0.31791614]
884,0.017699946678111107,0.06772243695940089,0.11774492724069066,[0.4554499  1.45399328 3.69537056],[4.74554812e-04 9.19726211e-03 3.01626983e-15],[-11.67927111  64.54053403],[0.0396869  0.31705356]
885,0.017718646674477943,0.06774113695576772,0.1177636272370575,[  0.45538393   1.45544188 -20.15743273],[4.74391797e-04 9.19741727e-03 1.48193993e-16],[-11.67129761  64.47483162],[0.03959053 0.31619463]
886,0.01773734667084478,0.06775983695213456,0.11778232723342434,[  0.4553181    1.45688816 -15.12087399],[4.74230783e-04 9.19759549e-03 7.61583473e-16],[-11.66335456  64.40939269],[0.0394947  0.31534056]
887,0.017756046667211617,0.06777853694850139,0.11780102722979117,[ 0.45525222  1.45833606 31.00094679],[4.74072846e-04 9.19783520e-03 3.23394676e-16],[-11.65542266  64.34406315],[0.03939944 0.31449145]
888,0.017774746663578454,0.06779723694486824,0.11781972722615801,[ 0.45518635  1.45978459 -2.97733042],[4.73917357e-04 9.19811697e-03 3.57135874e-17],[-11.6475067   64.27888096],[0.03930468 0.31364686]
889,0.017793446659945294,0.06781593694123507,0.11783842722252486,[ 0.45512038  1.4612358  -8.02687596],[4.73764966e-04 9.19846224e-03 3.28449767e-15],[-11.63959675  64.21376695],[0.03921044 0.31280678]
890,0.01781214665631213,0.0678346369376019,0.11785712721889169,[ 0.45505438  1.46268855 -3.03290156],[4.73615486e-04 9.19886463e-03 1.08300425e-15],[-11.63169828  64.14876464],[0.03911674 0.31197145]
891,0.017830846652678967,0.06785333693396875,0.11787582721525852,[0.45498804 1.46414954 1.70877277],[4.73469921e-04 9.19936502e-03 1.36688716e-15],[-11.62377919  64.08361823],[0.03902346 0.31113976]
892,0.017849546649045804,0.06787203693033558,0.11789452721162536,[0.45492195 1.46560559 0.70370421],[4.73326177e-04 9.19987814e-03 9.87770325e-17],[-11.61590257  64.01883036],[0.03893079 0.31031349]
893,0.01786824664541264,0.06789073692670242,0.1179132272079922,[ 0.45485579  1.46706381 -2.06392737],[4.73185374e-04 9.20045020e-03 4.49370270e-17],[-11.6080343   63.95412908],[0.03883862 0.30949167]
894,0.017886946641779478,0.06790943692306925,0.11793192720435904,[  0.45478963   1.46852287 -13.43377285],[4.73047363e-04 9.20107327e-03 7.93633967e-17],[-11.60018075  63.88956508],[0.03874698 0.3086744 ]
895,0.017905646638146318,0.0679281369194361,0.11795062720072587,[  0.45472343   1.46998324 -11.48043614],[4.72912213e-04 9.20175146e-03 1.95286269e-15],[-11.59233954  63.82511928],[0.03865585 0.30786173]
896,0.017924346634513155,0.06794683691580293,0.11796932719709272,[  0.4546572    1.47144515 -11.48573501],[4.72779954e-04 9.20248497e-03 3.09534671e-15],[-11.58450962  63.76078318],[0.03856523 0.30705355]
897,0.01794304663087999,0.06796553691216976,0.11798802719345955,[ 0.45459092  1.47290878 -9.07517059],[4.72650702e-04 9.20327731e-03 1.20244734e-15],[-11.57669005  63.69654937],[0.03847512 0.30624976]
898,0.017961746627246828,0.06798423690853661,0.11800672718982638,[0.4545246  1.47437406 0.58179558],[4.72524373e-04 9.20412685e-03 1.56899480e-15],[-11.56888112  63.63241994],[0.03838552 0.30545051]
899,0.017980446623613665,0.06800293690490344,0.11802542718619322,[ 0.45445817  1.47584246 15.01471685],[4.72401231e-04 9.20504431e-03 8.08835786e-16],[-11.561076    63.56834067],[0.03829641 0.30465553]
900,0.0179991466199805,0.06802163690127028,0.11804412718256006,[0.45439176 1.47731099 9.62043351],[4.72280904e-04 9.20601120e-03 7.17990033e-16],[-11.55328859  63.50442187],[0.03820782 0.30386513]
901,0.018017846616347342,0.06804033689763711,0.1180628271789269,[ 0.45432532  1.47878104 -0.05999283],[4.72163556e-04 9.20703679e-03 3.67875656e-16],[-11.54551231  63.44061127],[0.03811975 0.30307923]
902,0.01803654661271418,0.06805903689400396,0.11808152717529373,[0.45425884 1.48025265 4.91337981],[4.72049154e-04 9.20811945e-03 4.12526027e-17],[-11.53774703  63.37690769],[0.03803217 0.3022977 ]
903,0.018055246609081015,0.06807773689037079,0.11810022717166058,[0.45419231 1.48172591 2.90970524],[4.71937736e-04 9.20925992e-03 2.32546883e-17],[-11.52999225  63.31330705],[0.03794508 0.30152043]
904,0.018073946605447852,0.06809643688673762,0.11811892716802741,[ 0.45412574  1.48320094 10.86193034],[4.71829413e-04 9.21046276e-03 3.05823349e-15],[-11.52224738  63.24980473],[0.03785851 0.30074766]
905,0.01809264660181469,0.06811513688310447,0.11813762716439424,[0.45405913 1.48467746 2.65003238],[4.71724107e-04 9.21172388e-03 2.54465540e-15],[-11.51451366  63.18641036],[0.03777243 0.29997918]
906,0.018111346598181526,0.0681338368794713,0.11815632716076108,[0.45399248 1.48615578 0.31583459],[4.71621840e-04 9.21304564e-03 9.69745546e-16],[-11.50678969  63.12311287],[0.03768684 0.29921507]
907,0.018130046594548362,0.06815253687583814,0.11817502715712792,[0.45392579 1.48763549 7.44961196],[4.71522693e-04 9.21442761e-03 1.15296870e-17],[-11.49907729  63.05992659],[0.03760175 0.29845523]
908,0.018148746590915203,0.06817123687220497,0.11819372715349476,[  0.45385905   1.48911713 -13.59242935],[4.71426480e-04 9.21586905e-03 3.47984303e-18],[-11.49137389  62.99683111],[0.03751714 0.29769962]
909,0.01816744658728204,0.06818993686857182,0.11821242714986159,[0.45379228 1.49060024 7.60842407],[4.71333636e-04 9.21737646e-03 1.80537862e-15],[-11.48368166  62.93384347],[0.03743305 0.29694851]
910,0.018186146583648876,0.06820863686493865,0.11823112714622844,[ 0.45372546  1.49208502 -8.88118872],[4.71243608e-04 9.21893969e-03 2.28183892e-17],[-11.47599968  62.87095635],[0.03734942 0.2962015 ]
911,0.018204846580015713,0.06822733686130548,0.11824982714259527,[ 0.4536586   1.49357152 -1.16686338],[4.71156847e-04 9.22056806e-03 9.02306911e-16],[-11.46832756  62.80816665],[0.0372663  0.29545887]
912,0.01822354657638255,0.06824603685767233,0.1182685271389621,[0.4535917  1.49505962 0.88281045],[4.71073145e-04 9.22225699e-03 1.34898941e-17],[-11.46066589  62.74547897],[0.03718366 0.29472044]
913,0.018242246572749386,0.06826473685403917,0.11828722713532894,[  0.45352476   1.49654938 -10.15841293],[4.70992649e-04 9.22400909e-03 9.29702694e-16],[-11.45301443  62.6828912 ],[0.03710151 0.29398622]
914,0.018260946569116226,0.068283436850406,0.11830592713169578,[0.45345777 1.49804091 3.88255955],[4.70915152e-04 9.22582128e-03 6.37074488e-16],[-11.44537252  62.62039829],[0.03701983 0.29325612]
915,0.018279646565483063,0.06830213684677283,0.11832462712806262,[0.45339074 1.49953405 6.84815909],[4.70840936e-04 9.22769915e-03 1.12364129e-15],[-11.43774098  62.55800645],[0.03693864 0.29253034]
916,0.0182983465618499,0.06832083684313968,0.11834332712442945,[ 0.45332368  1.50102869 -1.3694302 ],[4.70769908e-04 9.22963985e-03 4.16500665e-16],[-11.43012017  62.49571865],[0.03685794 0.29180873]
917,0.018317046558216737,0.06833953683950651,0.1183620271207963,[ 0.45325657  1.5025251  11.44191149],[4.70702036e-04 9.23164381e-03 1.02240524e-15],[-11.42250889  62.43352516],[0.03677771 0.29109127]
918,0.018335746554583573,0.06835823683587335,0.11838072711716313,[  0.45318941   1.50402336 -13.0970233 ],[4.70637313e-04 9.23371102e-03 1.61925345e-15],[-11.41490679  62.3714232 ],[0.03669795 0.29037786]
919,0.01835444655095041,0.06837693683224019,0.11839942711352996,[0.45312223 1.50552301 1.8256405 ],[4.70575890e-04 9.23584426e-03 1.24653691e-16],[-11.40731583  62.30942833],[0.03661869 0.28966878]
920,0.01837314654731725,0.06839563682860703,0.1184181271098968,[0.45305499 1.50702461 1.94680274],[4.70517711e-04 9.23804380e-03 4.85475658e-17],[-11.39973353  62.24752065],[0.03653991 0.28896386]
921,0.018391846543684087,0.06841433682497386,0.11843682710626365,[ 0.45298771  1.5085277  -0.60085656],[4.70462683e-04 9.24030453e-03 6.98865589e-16],[-11.39216191  62.18571629],[0.03646158 0.28826284]
922,0.018410546540050924,0.0684330368213407,0.11845552710263048,[0.45292038 1.51003289 1.08729144],[4.70410878e-04 9.24263173e-03 2.51005061e-15],[-11.3845982   62.12399313],[0.03638372 0.28756589]
923,0.01842924653641776,0.06845173681770754,0.11847422709899731,[0.45285303 1.5115393  4.60724371],[4.70362526e-04 9.24502809e-03 2.26516150e-15],[-11.37704631  62.06238211],[0.03630636 0.28687329]
924,0.018447946532784597,0.06847043681407437,0.11849292709536416,[0.45278563 1.51304755 4.87793117],[4.70317263e-04 9.24748611e-03 2.91653410e-15],[-11.36950342  62.00086086],[0.03622945 0.28618456]
925,0.018466646529151434,0.0684891368104412,0.11851162709173099,[ 0.45271849  1.51455061 -7.57392859],[4.70274257e-04 9.24996676e-03 2.66786733e-15],[-11.36200035  61.93967251],[0.03615308 0.2855006 ]
926,0.01848534652551827,0.06850783680680805,0.11853032708809783,[ 0.45265069  1.51606934 11.42628829],[4.70236669e-04 9.25260364e-03 9.10755391e-16],[-11.35444567  61.87809546],[0.03607703 0.28481925]
927,0.01850404652188511,0.06852653680317489,0.11854902708446467,[ 0.4525834   1.51757726 -4.84262349],[4.70200551e-04 9.25522794e-03 1.14325012e-16],[-11.34695526  61.81704407],[0.03600158 0.28414318]
928,0.018522746518251948,0.06854523679954172,0.1185677270808315,[  0.45251581   1.51909287 -13.33181903],[4.70168654e-04 9.25795905e-03 1.18910260e-15],[-11.33944823  61.75588011],[0.03592653 0.2834706 ]
929,0.018541446514618785,0.06856393679590857,0.11858642707719834,[0.45244817 1.52061032 9.43495329],[4.70140081e-04 9.26075720e-03 1.81165652e-18],[-11.33195008  61.69480466],[0.03585195 0.28280194]
930,0.01856014651098562,0.0685826367922754,0.11860512707356517,[  0.4523805    1.52212934 -15.40585861],[4.70114801e-04 9.26362135e-03 3.12922102e-18],[-11.32446203  61.63382721],[0.03577782 0.28213725]
931,0.018578846507352458,0.06860133678864223,0.11862382706993202,[0.45231276 1.52365042 0.7068952 ],[4.70092950e-04 9.26655637e-03 1.06061741e-15],[-11.31698185  61.5729303 ],[0.03570415 0.28147648]
932,0.018597546503719295,0.06862003678500907,0.11864252706629885,[ 0.45224501  1.52517268 -9.32098909],[4.70074400e-04 9.26955764e-03 2.45035001e-15],[-11.30951339  61.51214404],[0.03563095 0.28081981]
933,0.018616246500086135,0.06863873678137591,0.11866122706266569,[0.45217721 1.52669691 4.35686933],[4.70059226e-04 9.27262731e-03 2.40448091e-15],[-11.30205319  61.45144121],[0.0355582  0.28016693]
934,0.018634946496452972,0.06865743677774275,0.11867992705903253,[0.45210936 1.52822296 6.45520986],[4.70047561e-04 9.27577002e-03 2.05928869e-17],[-11.29460187  61.3908266 ],[0.03548591 0.27951808]
935,0.01865364649281981,0.06867613677410958,0.11869862705539937,[ 0.45204149  1.52975043 -4.71484019],[4.70039177e-04 9.27897807e-03 2.73881006e-15],[-11.28716109  61.33031324],[0.03541407 0.27887311]
936,0.018672346489186645,0.06869483677047643,0.1187173270517662,[  0.45197355   1.53128008 -12.48788934],[4.70034291e-04 9.28225927e-03 2.55341408e-15],[-11.27972759  61.26987542],[0.03534269 0.27823201]
937,0.018691046485553482,0.06871353676684326,0.11873602704813303,[  0.45190559   1.532811   -10.54782925],[4.70032762e-04 9.28560787e-03 1.95026650e-15],[-11.27230528  61.20954373],[0.03527176 0.27759485]
938,0.01870974648192032,0.0687322367632101,0.11875472704449988,[0.45183759 1.53434376 7.84740068],[4.70034686e-04 9.28902783e-03 1.21711299e-15],[-11.26489161  61.14929827],[0.03520128 0.27696152]
939,0.01872844647828716,0.06875093675957693,0.11877342704086671,[ 0.45176954  1.53587825 15.0089329 ],[4.70040046e-04 9.29251718e-03 1.06829541e-17],[-11.25748709  61.08914273],[0.03513124 0.27633198]
940,0.018747146474653996,0.06876963675594377,0.11879212703723355,[  0.45170158   1.53741163 -25.6984871 ],[4.70048447e-04 9.29606047e-03 6.56047412e-17],[-11.25010361  61.02917072],[0.03506168 0.27570662]
941,0.018765846471020833,0.06878833675231061,0.1188108270336004,[  0.45163305   1.53895872 -27.2567831 ],[4.70062185e-04 9.29975316e-03 9.81752731e-17],[-11.24267883  60.96889218],[0.03499247 0.275084  ]
942,0.01878454646738767,0.06880703674867744,0.11882952702996723,[ 0.4515649   1.54049812 -2.73556837],[4.70077868e-04 9.30345386e-03 4.70671631e-17],[-11.23530279  60.90901462],[0.03492377 0.27446599]
943,0.018803246463754506,0.06882573674504429,0.11884822702633406,[ 0.45149671  1.54203904 28.47069348],[4.70097112e-04 9.30722779e-03 1.82682070e-17],[-11.22793665  60.84923284],[0.03485552 0.27385185]
944,0.018821946460121343,0.06884443674141112,0.1188669270227009,[ 0.45142847  1.54358189 -3.53120449],[4.70119789e-04 9.31107258e-03 1.86432960e-16],[-11.22057863  60.78953269],[0.03478771 0.27324139]
945,0.018840646456488183,0.06886313673777796,0.11888562701906774,[ 0.45136021  1.54512622 28.23867154],[4.70146021e-04 9.31499079e-03 6.97441752e-18],[-11.2132307   60.72992956],[0.03472035 0.2726348 ]
946,0.01885934645285502,0.06888183673414479,0.11890432701543457,[  0.45129189   1.54667244 -25.54141638],[4.70175811e-04 9.31898288e-03 1.93700389e-15],[-11.20589097  60.67040868],[0.03465343 0.27203196]
947,0.018878046449221857,0.06890053673051164,0.11892302701180141,[  0.45122353   1.54822057 -14.4567781 ],[4.70209111e-04 9.32304787e-03 2.89675227e-16],[-11.19855947  60.61097011],[0.03458694 0.2714328 ]
948,0.018896746445588693,0.06891923672687847,0.11894172700816825,[  0.45115514   1.54977027 -19.76658749],[4.70246013e-04 9.32718730e-03 1.99266421e-17],[-11.19123756  60.55162457],[0.03452089 0.27083747]
949,0.01891544644195553,0.0689379367232453,0.11896042700453509,[ 0.4510867   1.55132189 -5.77413963],[4.70286486e-04 9.33140082e-03 6.05276948e-17],[-11.18392368  60.49235964],[0.03445527 0.27024575]
950,0.018934146438322367,0.06895663671961215,0.11897912700090192,[ 0.45101821  1.55287546 17.77636798],[4.70330462e-04 9.33568770e-03 2.42684591e-15],[-11.17661772  60.43317457],[0.03439008 0.26965767]
951,0.018952846434689204,0.06897533671597898,0.11899782699726875,[0.45094969 1.55443039 9.28091155],[4.70378099e-04 9.34005079e-03 1.90376631e-15],[-11.16932215  60.3740885 ],[0.03432535 0.2690735 ]
952,0.018971546431056044,0.06899403671234582,0.1190165269936356,[  0.45088112   1.55598739 -15.04799201],[4.70429252e-04 9.34448572e-03 6.01364456e-17],[-11.16203399  60.31507816],[0.03426101 0.26849272]
953,0.01899024642742288,0.06901273670871265,0.11903522699000244,[  0.45081251   1.55754622 -26.44694282],[4.70484079e-04 9.34899886e-03 1.78405893e-17],[-11.15475421  60.25615098],[0.03419712 0.26791576]
954,0.019008946423789717,0.0690314367050795,0.11905392698636927,[ 0.45074387  1.55910666 -4.45109785],[4.70542570e-04 9.35358816e-03 9.80392987e-16],[-11.14748366  60.19731355],[0.03413367 0.26734248]
955,0.019027646420156554,0.06905013670144633,0.11907262698273612,[ 0.45067517  1.56066921 -3.05351995],[4.70604686e-04 9.35825364e-03 9.39103561e-16],[-11.14022032  60.13855016],[0.03407063 0.26677274]
956,0.01904634641652339,0.06906883669781316,0.11909132697910295,[  0.45060644   1.56223316 -27.05515279],[4.70670407e-04 9.36299361e-03 9.50371192e-17],[-11.13296705  60.079883  ],[0.03400803 0.26620671]
957,0.019065046412890228,0.06908753669418001,0.11911002697546978,[ 0.45053767  1.56379897 19.78113122],[4.70739831e-04 9.36781191e-03 2.79799709e-16],[-11.1257219  60.0212968],[0.03394585 0.26564429]
958,0.019083746409257068,0.06910623669054684,0.11912872697183662,[  0.45046885   1.56536689 -29.78840001],[4.70812842e-04 9.37270540e-03 1.74763213e-15],[-11.11848389  59.96278385],[0.03388408 0.26508532]
959,0.019102446405623905,0.06912493668691368,0.11914742696820346,[  0.45039998   1.56693659 -18.21013008],[4.70889592e-04 9.37767820e-03 1.74953787e-16],[-11.11125433  59.90435438],[0.03382274 0.26453002]
960,0.01912114640199074,0.06914363668328052,0.1191661269645703,[ 0.45033108  1.56850791 -6.93233968],[4.70970029e-04 9.38272688e-03 2.50338244e-15],[-11.10403384  59.84601305],[0.03376182 0.26397824]
961,0.019139846398357578,0.06916233667964736,0.11918482696093713,[  0.45026213   1.57008132 -21.79274485],[4.71054128e-04 9.38785449e-03 2.64569684e-15],[-11.0968205   59.78774493],[0.03370131 0.26343   ]
962,0.019158546394724415,0.06918103667601419,0.11920352695730398,[ 0.45019315  1.57165624 13.29719636],[4.71141977e-04 9.39305965e-03 2.25202881e-15],[-11.08961662  59.72956801],[0.03364123 0.26288535]
963,0.01917724639109125,0.06919973667238102,0.11922222695367081,[  0.45012413   1.57323306 -28.43701365],[4.71233466e-04 9.39834163e-03 7.46382028e-16],[-11.08242063  59.67146989],[0.03358155 0.26234413]
964,0.019195946387458092,0.06921843666874787,0.11924092695003764,[0.45005504 1.57481227 3.79126245],[4.71328868e-04 9.40370891e-03 1.17271587e-16],[-11.07523054  59.613435  ],[0.0335223  0.26180646]
965,0.01921464638382493,0.0692371366651147,0.11925962694640449,[  0.44998593   1.5763927  -18.20176631],[4.71427939e-04 9.40915170e-03 1.47480175e-15],[-11.06805103  59.55549994],[0.03346347 0.26127242]
966,0.019233346380191765,0.06925583666148154,0.11927832694277132,[ 0.44991679  1.57797492 28.43266909],[4.71530615e-04 9.41466986e-03 1.34042080e-15],[-11.06087974  59.49764607],[0.03340503 0.26074167]
967,0.019252046376558602,0.06927453665784838,0.11929702693913816,[ 0.44984759  1.57955927 14.42553904],[4.71637229e-04 9.42027344e-03 2.54977374e-17],[-11.05371532  59.43986297],[0.03334702 0.26021451]
968,0.01927074637292544,0.06929323665421522,0.11931572693550499,[ 0.44977835  1.58114543 19.29976239],[4.71747555e-04 9.42595468e-03 1.49771424e-15],[-11.0465591   59.38216083],[0.0332894 0.2596907]
969,0.019289446369292276,0.06931193665058205,0.11933442693187184,[ 0.44970906  1.58273348 22.91973793],[4.71861697e-04 9.43171870e-03 6.16836977e-17],[-11.03941072  59.3245369 ],[0.03323221 0.2591705 ]
970,0.019308146365659112,0.06933063664694888,0.11935312692823867,[0.44963976 1.58432276 6.91841845],[4.71979364e-04 9.43755453e-03 7.15100870e-17],[-11.03227286  59.26701228],[0.03317541 0.25865353]
971,0.019326846362025953,0.06934933664331573,0.1193718269246055,[ 0.44957041  1.58591423 19.57420994],[4.72100751e-04 9.44347064e-03 2.71205347e-17],[-11.02514185  59.20955824],[0.033119   0.25813991]
972,0.01934554635839279,0.06936803663968256,0.11939052692097235,[0.44950102 1.58750739 7.30476779],[4.72225567e-04 9.44945937e-03 8.45720388e-16],[-11.01801967  59.15219029],[0.03306296 0.25762949]
973,0.019364246354759626,0.0693867366360494,0.11940922691733918,[  0.44943159   1.58910228 -15.30601617],[4.72354102e-04 9.45552773e-03 3.96062255e-17],[-11.01090622  59.09490787],[0.03300734 0.25712253]
974,0.019382946351126463,0.06940543663241625,0.11942792691370602,[ 0.44936213  1.59069857 -5.31261138],[4.72485900e-04 9.46166319e-03 1.54472580e-15],[-11.00380289  59.03772163],[0.03295207 0.25661857]
975,0.0194016463474933,0.06942413662878308,0.11944662691007285,[  0.44929264   1.59229649 -14.41529122],[4.72621247e-04 9.46787521e-03 6.88397700e-16],[-10.99670876  58.98062459],[0.0328972  0.25611798]
976,0.019420346343860136,0.06944283662514991,0.1194653269064397,[0.44922314 1.59389564 9.58590756],[4.72759707e-04 9.47415037e-03 1.01997350e-16],[-10.98962553  58.92363009],[0.03284267 0.25562029]
977,0.019439046340226977,0.06946153662151675,0.11948402690280653,[ 0.4491536   1.59549659 12.41810525],[4.72901630e-04 9.48050101e-03 5.68772861e-16],[-10.98255094  58.86672044],[0.03278853 0.25512591]
978,0.019457746336593813,0.06948023661788359,0.11950272689917336,[0.44908404 1.59709863 9.81397798],[4.73046631e-04 9.48691430e-03 6.62146321e-16],[-10.97548785  58.80991803],[0.03273473 0.25463444]
979,0.01947644633296065,0.06949893661425043,0.11952142689554021,[0.44901446 1.59870214 3.58432338],[4.73194712e-04 9.49339173e-03 6.96459989e-16],[-10.9684348   58.75321144],[0.03268128 0.25414589]
980,0.019495146329327487,0.06951763661061726,0.11954012689190704,[ 0.44894483  1.60030747 -3.58551284],[4.73346195e-04 9.49994340e-03 9.00419982e-18],[-10.96139052  58.69659094],[0.03262819 0.25366045]
981,0.019513846325694324,0.0695363366069841,0.11955882688827388,[ 0.44887521  1.60191344 30.18286868],[4.73500493e-04 9.50655111e-03 1.67739147e-15],[-10.95435955  58.64009186],[0.03257544 0.25317789]
982,0.01953254632206116,0.06955503660335094,0.11957752688464071,[0.44880557 1.60352085 3.58784446],[4.73657879e-04 9.51322441e-03 8.19866827e-16],[-10.94733887  58.58369068],[0.03252303 0.25269828]
983,0.019551246318428,0.06957373659971777,0.11959622688100756,[  0.44873592   1.60512921 -29.32239917],[4.73818126e-04 9.51995611e-03 4.17549311e-16],[-10.94033036  58.52740203],[0.03247095 0.25222144]
984,0.019569946314794837,0.0695924365960846,0.11961492687737439,[  0.44866624   1.60673919 -31.09337712],[4.73981348e-04 9.52675135e-03 1.07408035e-15],[-10.93333154  58.47120673],[0.03241921 0.25174743]
985,0.019588646311161674,0.06961113659245145,0.11963362687374123,[  0.44859654   1.60835017 -11.31969484],[4.74147302e-04 9.53360244e-03 1.56634175e-15],[-10.92634484  58.41512365],[0.03236778 0.25127614]
986,0.01960734630752851,0.06962983658881829,0.11965232687010807,[ 0.44852686  1.60996174 29.82201417],[4.74315991e-04 9.54050871e-03 1.08676618e-15],[-10.91937171  58.35916413],[0.03231667 0.25080763]
987,0.019626046303895348,0.06964853658518512,0.1196710268664749,[0.44845693 1.6115798  0.38152505],[4.74488281e-04 9.54750801e-03 1.40457351e-15],[-10.91239015  58.30315744],[0.03226585 0.25034151]
988,0.019644746300262184,0.06966723658155197,0.11968972686284174,[0.44838721 1.61319387 3.58401506],[4.74662432e-04 9.55452905e-03 1.43084785e-15],[-10.9054395   58.24740882],[0.03221537 0.24987834]
989,0.01966344629662902,0.0696859365779188,0.11970842685920857,[0.4483175  1.61480838 1.80753903],[4.74839179e-04 9.56160195e-03 5.74431797e-16],[-10.89850308  58.19178886],[0.0321652  0.24941789]
990,0.01968214629299586,0.06970463657428563,0.11972712685557542,[ 0.44824776  1.6164244  -4.60926112],[4.75018561e-04 9.56873000e-03 8.38286973e-16],[-10.89157695  58.13626693],[0.03211532 0.24895988]
991,0.019700846289362698,0.06972333657065247,0.11974582685194225,[ 0.44817838  1.61803271 -8.25261066],[4.75199281e-04 9.57585844e-03 2.44372442e-17],[-10.88469536  58.08110844],[0.03206581 0.24850518]
992,0.019719546285729535,0.06974203656701931,0.11976452684830909,[  0.44810864   1.61965032 -12.24842655],[4.75383563e-04 9.58308620e-03 1.89015150e-15],[-10.87779512  58.02582396],[0.03201652 0.24805225]
993,0.01973824628209637,0.06976073656338615,0.11978322684467593,[ 0.44803892  1.62126834 53.26502396],[4.75570284e-04 9.59036395e-03 1.19340113e-15],[-10.8709093  57.9706696],[0.03196754 0.24760195]
994,0.01975694627846321,0.06977943655975298,0.11980192684104277,[ 0.44796919  1.62288723 38.95545365],[4.75759327e-04 9.59768809e-03 4.41318145e-17],[-10.86403628  57.91563283],[0.03191882 0.24715398]
995,0.019775646274830045,0.06979813655611983,0.1198206268374096,[ 0.44789946  1.6245069  23.03246038],[4.75950704e-04 9.60506034e-03 2.13125085e-15],[-10.8571763   57.86071551],[0.03187039 0.2467085 ]
996,0.019794346271196885,0.06981683655248666,0.11983932683377643,[ 0.44782973  1.62612733 60.46711866],[4.76144344e-04 9.61247844e-03 2.48258729e-16],[-10.85032951  57.80591889],[0.03182224 0.24626538]
997,0.019813046267563722,0.0698355365488535,0.11985802683014328,[  0.44776002   1.62774806 -34.23258893],[4.76340196e-04 9.61993998e-03 6.85797420e-16],[-10.8434976   57.75125591],[0.03177436 0.24582464]
998,0.01983174626393056,0.06985423654522034,0.11987672682651011,[  0.44769032   1.62936929 -51.26330163],[4.76538062e-04 9.62744112e-03 1.17675532e-16],[-10.83667985  57.69672103],[0.03172674 0.24538615]
999,0.019850446260297396,0.06987293654158717,0.11989542682287695,[  0.44762063   1.630991   -38.22770689],[4.76738178e-04 9.63498792e-03 1.14037640e-16],[-10.82987636  57.64231502],[0.03167939 0.24495007]
1000,0.019869146256664232,0.06989163653795401,0.1199141268192438,[  0.44755093   1.63261367 -34.94887176],[4.76940207e-04 9.64257376e-03 6.63333072e-16],[-10.82308534  57.58802412],[0.03163229 0.24451611]
1001,0.01988784625303107,0.06991033653432084,0.11993282681561063,[  0.44748126   1.63423646 -19.53993933],[4.77144113e-04 9.65019501e-03 2.54613892e-15],[-10.8163099  57.5338723],[0.03158544 0.24408431]
1002,0.01990654624939791,0.06992903653068769,0.11995152681197746,[ 0.4474116   1.63585953 -4.95519346],[4.77349952e-04 9.65785419e-03 9.50209787e-18],[-10.80954942  57.47985472],[0.03153884 0.24365474]
1003,0.019925246245764746,0.06994773652705452,0.11997022680834431,[ 0.44734152  1.63749336 -5.05544843],[4.77558969e-04 9.66561099e-03 1.52915055e-15],[-10.80276622  57.4256806 ],[0.03149242 0.24322652]
1004,0.019943946242131583,0.06996643652342135,0.11998892680471114,[ 0.44727189  1.63911722 -7.04580431],[4.77768572e-04 9.67334504e-03 5.40560608e-16],[-10.79603501  57.37192661],[0.03144631 0.24280124]
