,Start,Center,End,alphaC,alphaC_std,alphaN,alphaN_std
2186,0.042047341947733276,0.04457184145725631,0.047096340966779345,[  0.40119695   3.4687838  -19.62895744],[0.00021428 0.00961683 0.10780675],[0. 0.],[0. 0.]
2187,0.04206604194410011,0.04459054145362315,0.047115040963146185,[  0.4012294    3.46739884 -19.61422593],[0.00021233 0.00952509 0.10673356],[0. 0.],[0. 0.]
2188,0.04208474194046695,0.044609241449989984,0.04713374095951302,[  0.40125151   3.46647416 -19.60461358],[0.00021112 0.00946704 0.10603868],[0. 0.],[0. 0.]
2189,0.04210344193683379,0.044627941446356824,0.04715244095587986,[  0.40126373   3.46598929 -19.5998874 ],[0.00021057 0.00943837 0.10567339],[0. 0.],[0. 0.]
2190,0.04212214193320062,0.04464664144272366,0.0471711409522467,[  0.4012661    3.46594215 -19.60002069],[0.00021061 0.00943624 0.1056053 ],[0. 0.],[0. 0.]
2191,0.04214084192956746,0.0446653414390905,0.04718984094861353,[  0.40125884   3.46632283 -19.60489885],[0.00021116 0.00945671 0.10579022],[0. 0.],[0. 0.]
2192,0.042159541925934296,0.04468404143545734,0.04720854094498037,[  0.4012423    3.46711503 -19.61433648],[0.00021213 0.00949609 0.10618631],[0. 0.],[0. 0.]
2193,0.042178241922301137,0.04470274143182417,0.047227240941347205,[  0.40121639   3.46832236 -19.62837072],[0.00021343 0.00955067 0.10675199],[0. 0.],[0. 0.]
2194,0.04219694191866798,0.04472144142819101,0.047245940937714045,[  0.40118207   3.46990195 -19.64651955],[0.00021501 0.00961699 0.10744842],[0. 0.],[0. 0.]
2195,0.04221564191503481,0.044740141424557844,0.04726464093408088,[  0.40113888   3.47187394 -19.66900533],[0.00021678 0.00969217 0.10824315],[0. 0.],[0. 0.]
2196,0.04223434191140165,0.044758841420924685,0.04728334093044772,[  0.40108755   3.47420557 -19.6954595 ],[0.00021867 0.00977267 0.10909671],[0. 0.],[0. 0.]
2197,0.042253041907768484,0.04477754141729152,0.04730204092681456,[  0.40102794   3.4769032  -19.72595079],[0.00022063 0.00985604 0.10998155],[0. 0.],[0. 0.]
2198,0.042271741904135324,0.04479624141365836,0.04732074092318139,[  0.40096075   3.47993431 -19.76011401],[0.00022261 0.0099404  0.11087661],[0. 0.],[0. 0.]
2199,0.04229044190050216,0.0448149414100252,0.04733944091954823,[  0.40088598   3.48329974 -19.79795671],[0.00022455 0.01002279 0.11174897],[0. 0.],[0. 0.]
2200,0.042309141896869,0.04483364140639203,0.047358140915915066,[  0.40080412   3.48697723 -19.8392287 ],[0.00022643 0.01010266 0.1125926 ],[0. 0.],[0. 0.]
2201,0.04232784189323584,0.04485234140275887,0.047376840912281906,[  0.40071551   3.49095111 -19.88375394],[0.0002282  0.01017713 0.1133753 ],[0. 0.],[0. 0.]
2202,0.04234654188960267,0.044871041399125705,0.047395540908648746,[  0.40062046   3.495208   -19.9313819 ],[0.00022983 0.01024581 0.11409296],[0. 0.],[0. 0.]
2203,0.04236524188596951,0.044889741395492545,0.04741424090501558,[  0.40051929   3.49973298 -19.98194548],[0.0002313  0.01030706 0.11472726],[0. 0.],[0. 0.]
2204,0.042383941882336344,0.044908441391859386,0.04743294090138242,[  0.40041205   3.50452385 -20.03541914],[0.00023261 0.01036123 0.11528233],[0. 0.],[0. 0.]
2205,0.042402641878703184,0.04492714138822622,0.04745164089774925,[  0.40029998   3.50952569 -20.091191  ],[0.00023373 0.01040676 0.11574078],[0. 0.],[0. 0.]
2206,0.04242134187507002,0.04494584138459306,0.04747034089411609,[  0.40018277   3.51475185 -20.14940956],[0.00023467 0.01044389 0.11610543],[0. 0.],[0. 0.]
2207,0.04244004187143686,0.04496454138095989,0.04748904089048293,[  0.40006072   3.52018905 -20.2099267 ],[0.0002354  0.01047232 0.11637311],[0. 0.],[0. 0.]
2208,0.0424587418678037,0.04498324137732673,0.04750774088684977,[  0.39993473   3.52579722 -20.27229726],[0.00023594 0.01049203 0.11654378],[0. 0.],[0. 0.]
2209,0.04247744186417053,0.045001941373693566,0.04752644088321661,[  0.3998048    3.53157635 -20.33652159],[0.0002363  0.01050343 0.11662196],[0. 0.],[0. 0.]
2210,0.04249614186053737,0.045020641370060406,0.04754514087958344,[  0.39967154   3.53749968 -20.40230296],[0.00023649 0.01050741 0.11661777],[0. 0.],[0. 0.]
2211,0.042514841856904205,0.045039341366427246,0.04756384087595028,[  0.39953541   3.54354708 -20.46941891],[0.00023651 0.01050408 0.11653246],[0. 0.],[0. 0.]
2212,0.042533541853271045,0.04505804136279408,0.047582540872317114,[  0.399397     3.54969171 -20.53757286],[0.00023639 0.01049448 0.11637772],[0. 0.],[0. 0.]
2213,0.042552241849637885,0.04507674135916092,0.047601240868683954,[  0.39925647   3.55592677 -20.60669091],[0.00023615 0.01047951 0.11616367],[0. 0.],[0. 0.]
2214,0.04257094184600472,0.04509544135552775,0.04761994086505079,[  0.39911444   3.56222534 -20.67647636],[0.00023582 0.01046035 0.11590313],[0. 0.],[0. 0.]
2215,0.04258964184237156,0.04511414135189459,0.04763864086141763,[  0.39897121   3.56857389 -20.74678108],[0.00023541 0.01043789 0.11560645],[0. 0.],[0. 0.]
2216,0.04260834183873839,0.04513284134826143,0.04765734085778447,[  0.39882754   3.57493879 -20.81723412],[0.00023497 0.01041398 0.11529387],[0. 0.],[0. 0.]
2217,0.04262704183510523,0.04515154134462827,0.0476760408541513,[  0.39868344   3.58131999 -20.88783556],[0.00023448 0.01038815 0.11496038],[0. 0.],[0. 0.]
2218,0.042645741831472066,0.04517024134099511,0.04769474085051814,[  0.39853846   3.58773763 -20.95880803],[0.00023396 0.0103606  0.11460805],[0. 0.],[0. 0.]
2219,0.042664441827838906,0.04518894133736194,0.047713440846884975,[  0.39839311   3.59416842 -21.02989372],[0.0002334  0.01033154 0.11423933],[0. 0.],[0. 0.]
2220,0.042683141824205746,0.04520764133372878,0.047732140843251815,[  0.39824718   3.60062191 -21.10119827],[0.0002328  0.01030082 0.11385266],[0. 0.],[0. 0.]
2221,0.04270184182057258,0.045226341330095614,0.047750840839618655,[  0.39810073   3.60709527 -21.17269036],[0.00023217 0.01026862 0.11344985],[0. 0.],[0. 0.]
2222,0.04272054181693942,0.045245041326462454,0.04776954083598549,[  0.39795423   3.61356818 -21.24414537],[0.00023149 0.01023453 0.11302655],[0. 0.],[0. 0.]
2223,0.04273924181330625,0.045263741322829294,0.04778824083235233,[  0.39780699   3.62007088 -21.31589729],[0.00023079 0.01019909 0.11258876],[0. 0.],[0. 0.]
2224,0.04275794180967309,0.04528244131919613,0.04780694082871916,[  0.39765939   3.62658657 -21.38776058],[0.00023004 0.01016196 0.11213257],[0. 0.],[0. 0.]
2225,0.04277664180603993,0.04530114131556297,0.047825640825086,[  0.39751136   3.63311862 -21.45977238],[0.00022926 0.01012347 0.11166186],[0. 0.],[0. 0.]
2226,0.04279534180240677,0.0453198413119298,0.047844340821452835,[  0.39736365   3.63963339 -21.53156172],[0.00022845 0.01008327 0.11117263],[0. 0.],[0. 0.]
2227,0.04281404179877361,0.04533854130829664,0.047863040817819676,[  0.39721428   3.64621837 -21.60409327],[0.00022761 0.01004197 0.11067165],[0. 0.],[0. 0.]
2228,0.04283274179514044,0.045357241304663475,0.047881740814186516,[  0.39706555   3.65277261 -21.67625396],[0.00022673 0.0099994  0.11015715],[0. 0.],[0. 0.]
2229,0.04285144179150728,0.045375941301030315,0.04790044081055335,[  0.39691622   3.65934995 -21.74863738],[0.00022582 0.00995489 0.10962163],[0. 0.],[0. 0.]
2230,0.042870141787874114,0.045394641297397155,0.04791914080692019,[  0.39676676   3.6659302  -21.82102102],[0.00022488 0.00990922 0.10907391],[0. 0.],[0. 0.]
2231,0.042888841784240954,0.04541334129376399,0.04793784080328702,[  0.39661716   3.67251419 -21.89341411],[0.0002239  0.00986206 0.10851005],[0. 0.],[0. 0.]
2232,0.042907541780607794,0.04543204129013083,0.04795654079965386,[  0.3964673    3.67910614 -21.96586308],[0.00022289 0.00981385 0.10793529],[0. 0.],[0. 0.]
2233,0.04292624177697463,0.04545074128649766,0.047975240796020696,[  0.39631733   3.68570055 -22.03830754],[0.00022185 0.00976402 0.10734309],[0. 0.],[0. 0.]
2234,0.04294494177334147,0.0454694412828645,0.047993940792387536,[  0.39616702   3.69230662 -22.11084872],[0.00022079 0.00971302 0.10673854],[0. 0.],[0. 0.]
2235,0.0429636417697083,0.045488141279231335,0.04801264078875438,[  0.39601689   3.6989023  -22.18324408],[0.0002197  0.00966106 0.10612402],[0. 0.],[0. 0.]
2236,0.04298234176607514,0.045506841275598175,0.04803134078512121,[  0.39586662   3.70550087 -22.25563998],[0.00021856 0.00960723 0.1054894 ],[0. 0.],[0. 0.]
2237,0.043001041762441974,0.045525541271965016,0.04805004078148805,[  0.39571652   3.71208918 -22.32789192],[0.00021741 0.00955256 0.10484605],[0. 0.],[0. 0.]
2238,0.043019741758808815,0.04554424126833185,0.04806874077785488,[  0.39556583   3.71870082 -22.40036881],[0.00021622 0.00949664 0.1041895 ],[0. 0.],[0. 0.]
2239,0.043038441755175655,0.04556294126469869,0.048087440774221724,[  0.39541593   3.72527492 -22.47240262],[0.00021502 0.00943972 0.10352266],[0. 0.],[0. 0.]
2240,0.04305714175154249,0.04558164126106552,0.048106140770588564,[  0.39526559   3.73186542 -22.54458542],[0.00021378 0.00938159 0.10284292],[0. 0.],[0. 0.]
2241,0.04307584174790933,0.04560034125743236,0.0481248407669554,[  0.39511568   3.73843389 -22.61649598],[0.00021252 0.00932251 0.10215345],[0. 0.],[0. 0.]
2242,0.04309454174427616,0.0456190412537992,0.04814354076332224,[  0.39496569   3.74500333 -22.68838629],[0.00021123 0.0092623  0.10145219],[0. 0.],[0. 0.]
2243,0.043113241740643,0.045637741250166036,0.04816224075968907,[  0.3948158    3.75156577 -22.76016945],[0.00020992 0.00920093 0.10073867],[0. 0.],[0. 0.]
2244,0.04313194173700984,0.045656441246532876,0.04818094075605591,[  0.39466624   3.75811086 -22.83173205],[0.00020858 0.00913844 0.10001365],[0. 0.],[0. 0.]
2245,0.043150641733376675,0.04567514124289971,0.048199640752422744,[  0.39451678   3.76464874 -22.90318542],[0.00020722 0.00907532 0.09928217],[0. 0.],[0. 0.]
2246,0.043169341729743516,0.04569384123926655,0.048218340748789584,[  0.39436784   3.77116115 -22.97433005],[0.00020584 0.00901117 0.09854015],[0. 0.],[0. 0.]
2247,0.04318804172611035,0.04571254123563338,0.048237040745156425,[  0.39421902   3.77766546 -23.045356  ],[0.00020444 0.00894592 0.09778661],[0. 0.],[0. 0.]
2248,0.04320674172247719,0.04573124123200022,0.04825574074152326,[  0.39407072   3.78414424 -23.11607313],[0.00020301 0.00888    0.09702646],[0. 0.],[0. 0.]
2249,0.04322544171884402,0.045749941228367064,0.0482744407378901,[  0.39392268   3.79060895 -23.18660669],[0.00020157 0.00881333 0.09625862],[0. 0.],[0. 0.]
2250,0.04324414171521086,0.0457686412247339,0.04829314073425693,[  0.39377497   3.79705625 -23.25692063],[0.00020011 0.00874596 0.09548382],[0. 0.],[0. 0.]
2251,0.0432628417115777,0.04578734122110074,0.04831184073062377,[  0.39362769   3.80348239 -23.3269743 ],[0.00019863 0.00867761 0.09469904],[0. 0.],[0. 0.]
2252,0.043281541707944536,0.04580604121746757,0.048330540726990605,[  0.39348106   3.80987749 -23.39665987],[0.00019714 0.00860879 0.09390969],[0. 0.],[0. 0.]
2253,0.043300241704311376,0.04582474121383441,0.048349240723357445,[  0.39333477   3.81625497 -23.4661244 ],[0.00019562 0.00853931 0.09311376],[0. 0.],[0. 0.]
2254,0.04331894170067821,0.045843441210201244,0.048367940719724285,[  0.39318929   3.82259443 -23.53514546],[0.0001941  0.00846917 0.09231138],[0. 0.],[0. 0.]
2255,0.04333764169704505,0.045862141206568084,0.04838664071609112,[  0.39304416   3.82891622 -23.60394555],[0.00019255 0.00839839 0.09150256],[0. 0.],[0. 0.]
2256,0.04335634169341188,0.045880841202934924,0.04840534071245796,[  0.39289984   3.8351999  -23.67230199],[0.000191   0.00832727 0.09069081],[0. 0.],[0. 0.]
2257,0.04337504168977872,0.04589954119930176,0.04842404070882479,[  0.39275587   3.84146587 -23.74043739],[0.00018944 0.00825571 0.08987488],[0. 0.],[0. 0.]
2258,0.043393741686145564,0.0459182411956686,0.04844274070519163,[  0.39261282   3.8476888  -23.80807634],[0.00018786 0.00818381 0.08905593],[0. 0.],[0. 0.]
2259,0.0434124416825124,0.04593694119203543,0.04846144070155847,[  0.39247052   3.85387664 -23.87530585],[0.00018628 0.00811142 0.08823222],[0. 0.],[0. 0.]
2260,0.04343114167887924,0.04595564118840227,0.048480140697925306,[  0.39232885   3.86003473 -23.94218421],[0.00018469 0.00803889 0.08740784],[0. 0.],[0. 0.]
2261,0.04344984167524607,0.04597434118476911,0.048498840694292146,[  0.39218785   3.86616132 -24.0086929 ],[0.00018308 0.00796556 0.08657529],[0. 0.],[0. 0.]
2262,0.04346854167161291,0.045993041181135945,0.04851754069065898,[  0.39204782   3.87224273 -24.07468353],[0.00018148 0.00789278 0.08574945],[0. 0.],[0. 0.]
2263,0.04348724166797975,0.046011741177502785,0.04853624068702582,[  0.39190862   3.87828574 -24.14023033],[0.00017986 0.00781938 0.08491753],[0. 0.],[0. 0.]
2264,0.043505941664346584,0.04603044117386962,0.04855494068339265,[  0.39177049   3.88428003 -24.20522167],[0.00017825 0.0077462  0.08408865],[0. 0.],[0. 0.]
2265,0.043524641660713424,0.04604914117023646,0.04857364067975949,[  0.39163303   3.8902427  -24.26984355],[0.00017664 0.00767295 0.08325963],[0. 0.],[0. 0.]
2266,0.04354334165708026,0.04606784116660329,0.04859234067612633,[  0.39149662   3.89615702 -24.33391483],[0.00017502 0.00759956 0.08242993],[0. 0.],[0. 0.]
2267,0.0435620416534471,0.04608654116297013,0.048611040672493167,[  0.39136119   3.90202677 -24.39747719],[0.0001734  0.00752633 0.08160253],[0. 0.],[0. 0.]
2268,0.04358074164981393,0.04610524115933697,0.04862974066886001,[  0.39122674   3.90785149 -24.46052593],[0.00017179 0.00745321 0.08077703],[0. 0.],[0. 0.]
2269,0.04359944164618077,0.046123941155703806,0.04864844066522684,[  0.39109341   3.91362557 -24.52300078],[0.00017018 0.00738051 0.07995667],[0. 0.],[0. 0.]
2270,0.04361814164254761,0.046142641152070646,0.04866714066159368,[  0.39096107   3.9193541  -24.58495737],[0.00016857 0.00730774 0.0791363 ],[0. 0.],[0. 0.]
2271,0.043636841638914445,0.04616134114843748,0.048685840657960514,[  0.39082986   3.92503188 -24.64634002],[0.00016698 0.0072357  0.0783245 ],[0. 0.],[0. 0.]
2272,0.043655541635281285,0.04618004114480432,0.048704540654327354,[  0.39069964   3.93066402 -24.70720434],[0.00016539 0.00716397 0.0775167 ],[0. 0.],[0. 0.]
2273,0.04367424163164812,0.04619874114117115,0.048723240650694194,[  0.39057055   3.93624532 -24.7674947 ],[0.0001638  0.00709234 0.07671054],[0. 0.],[0. 0.]
2274,0.04369294162801496,0.04621744113753799,0.04874194064706103,[  0.39044325   3.94174658 -24.82689576],[0.00016223 0.0070215  0.0759137 ],[0. 0.],[0. 0.]
2275,0.04371164162438179,0.04623614113390483,0.04876064064342787,[  0.39031657   3.94721918 -24.88596392],[0.00016068 0.00695143 0.07512571],[0. 0.],[0. 0.]
2276,0.04373034162074863,0.046254841130271666,0.0487793406397947,[  0.39019138   3.95262505 -24.9442879 ],[0.00015913 0.00688173 0.0743424 ],[0. 0.],[0. 0.]
2277,0.04374904161711547,0.04627354112663851,0.04879804063616154,[  0.39006744   3.95797501 -25.00198527],[0.0001576  0.00681261 0.07356604],[0. 0.],[0. 0.]
2278,0.043767741613482306,0.04629224112300534,0.04881674063252838,[  0.38994466   3.96327247 -25.05909349],[0.00015608 0.00674447 0.07280082],[0. 0.],[0. 0.]
2279,0.043786441609849146,0.04631094111937218,0.048835440628895214,[  0.3898233    3.96850644 -25.11549439],[0.00015459 0.00667706 0.07204414],[0. 0.],[0. 0.]
2280,0.04380514160621598,0.04632964111573902,0.048854140625262055,[  0.38970321   3.97368404 -25.17126544],[0.00015311 0.0066105  0.07129729],[0. 0.],[0. 0.]
2281,0.04382384160258282,0.046348341112105854,0.04887284062162889,[  0.38958444   3.97880208 -25.22637271],[0.00015165 0.00654489 0.07056117],[0. 0.],[0. 0.]
2282,0.04384254159894966,0.046367041108472694,0.04889154061799573,[  0.38946719   3.98385304 -25.28073581],[0.00015021 0.00648014 0.06983494],[0. 0.],[0. 0.]
2283,0.04386124159531649,0.04638574110483953,0.04891024061436256,[  0.38935136   3.98884057 -25.33439479],[0.0001488  0.00641659 0.06912231],[0. 0.],[0. 0.]
2284,0.04387994159168333,0.04640444110120637,0.0489289406107294,[  0.38923696   3.99376464 -25.38734974],[0.0001474  0.00635407 0.06842113],[0. 0.],[0. 0.]
2285,0.043898641588050166,0.0464231410975732,0.04894764060709624,[  0.38912383   3.99863207 -25.43967484],[0.00014603 0.00629242 0.06773006],[0. 0.],[0. 0.]
2286,0.043917341584417006,0.04644184109394004,0.048966340603463075,[  0.3890123    4.00342903 -25.49122168],[0.0001447  0.0062323  0.06705595],[0. 0.],[0. 0.]
2287,0.04393604158078384,0.04646054109030688,0.048985040599829915,[  0.38890235   4.00815562 -25.5419921 ],[0.00014338 0.00617316 0.06639298],[0. 0.],[0. 0.]
2288,0.04395474157715068,0.046479241086673714,0.04900374059619675,[  0.38879378   4.01282161 -25.59209178],[0.00014209 0.00611525 0.06574371],[0. 0.],[0. 0.]
2289,0.04397344157351752,0.046497941083040555,0.04902244059256359,[  0.38868672   4.01742057 -25.64145206],[0.00014084 0.00605866 0.06510914],[0. 0.],[0. 0.]
2290,0.043992141569884353,0.04651664107940739,0.04904114058893042,[  0.38858126   4.0219488  -25.69003398],[0.0001396  0.00600331 0.06448845],[0. 0.],[0. 0.]
2291,0.044010841566251194,0.04653534107577423,0.04905984058529726,[  0.38847729   4.02641143 -25.73789319],[0.00013841 0.00594943 0.06388402],[0. 0.],[0. 0.]
2292,0.04402954156261803,0.04655404107214106,0.0490785405816641,[  0.38837489   4.03080495 -25.78499263],[0.00013724 0.00589691 0.06329463],[0. 0.],[0. 0.]
2293,0.04404824155898487,0.0465727410685079,0.049097240578030936,[  0.38827415   4.03512584 -25.83129516],[0.0001361  0.00584564 0.06271922],[0. 0.],[0. 0.]
2294,0.0440669415553517,0.04659144106487474,0.049115940574397776,[  0.38817482   4.03938442 -25.876912  ],[0.000135   0.0057959  0.06216057],[0. 0.],[0. 0.]
2295,0.04408564155171854,0.046610141061241575,0.04913464057076461,[  0.38807726   4.04356524 -25.92167815],[0.00013393 0.00574757 0.06161754],[0. 0.],[0. 0.]
2296,0.04410434154808538,0.046628841057608415,0.04915334056713145,[  0.38798117   4.04768154 -25.96573628],[0.00013288 0.00570029 0.06108622],[0. 0.],[0. 0.]
2297,0.044123041544452214,0.04664754105397525,0.04917204056349829,[  0.38788686   4.05171997 -26.00894375],[0.00013187 0.00565473 0.06057372],[0. 0.],[0. 0.]
2298,0.044141741540819054,0.04666624105034209,0.04919074055986512,[  0.38779386   4.05570105 -26.05152111],[0.00013089 0.00561046 0.06007547],[0. 0.],[0. 0.]
2299,0.04416044153718589,0.04668494104670893,0.04920944055623196,[  0.38770268   4.05960222 -26.0932273 ],[0.00012994 0.00556762 0.05959291],[0. 0.],[0. 0.]
2300,0.04417914153355273,0.04670364104307576,0.0492281405525988,[  0.38761306   4.06343555 -26.13419214],[0.00012903 0.00552615 0.05912531],[0. 0.],[0. 0.]
2301,0.04419784152991957,0.0467223410394426,0.04924684054896564,[  0.38752502   4.06719925 -26.17439707],[0.00012814 0.00548612 0.05867363],[0. 0.],[0. 0.]
2302,0.0442165415262864,0.046741041035809436,0.04926554054533247,[  0.38743871   4.07088807 -26.21378647],[0.00012729 0.00544747 0.05823694],[0. 0.],[0. 0.]
2303,0.04423524152265324,0.046759741032176276,0.04928424054169931,[  0.38735387   4.07451235 -26.25247154],[0.00012646 0.00540999 0.05781314],[0. 0.],[0. 0.]
2304,0.044253941519020075,0.04677844102854311,0.04930294053806615,[  0.3872708    4.07805989 -26.29032245],[0.00012567 0.00537371 0.05740256],[0. 0.],[0. 0.]
2305,0.044272641515386915,0.04679714102490995,0.049321640534432984,[  0.38718923   4.08154192 -26.32745972],[0.0001249  0.00533873 0.05700613],[0. 0.],[0. 0.]
2306,0.04429134151175375,0.04681584102127679,0.049340340530799824,[  0.3871093    4.08495231 -26.36381851],[0.00012416 0.00530504 0.05662379],[0. 0.],[0. 0.]
2307,0.04431004150812059,0.04683454101764362,0.04935904052716666,[  0.38703092   4.08829534 -26.39944515],[0.00012345 0.00527279 0.05625709],[0. 0.],[0. 0.]
2308,0.04432874150448743,0.04685324101401046,0.0493777405235335,[  0.386954     4.09157526 -26.43438596],[0.00012277 0.00524151 0.05590104],[0. 0.],[0. 0.]
2309,0.04434744150085426,0.0468719410103773,0.04939644051990034,[  0.38687844   4.0947955  -26.46867805],[0.00012212 0.00521182 0.0555623 ],[0. 0.],[0. 0.]
2310,0.0443661414972211,0.04689064100674414,0.04941514051626717,[  0.38680418   4.09795945 -26.5023585 ],[0.00012151 0.00518362 0.05523967],[0. 0.],[0. 0.]
2311,0.044384841493587936,0.04690934100311097,0.04943384051263401,[  0.38673133   4.10106184 -26.53537157],[0.00012093 0.00515688 0.05493282],[0. 0.],[0. 0.]
2312,0.044403541489954776,0.04692804099947781,0.049452540509000845,[  0.38665958   4.10411651 -26.56786567],[0.00012039 0.00513171 0.05464293],[0. 0.],[0. 0.]
2313,0.04442224148632161,0.04694674099584465,0.049471240505367685,[  0.38658893   4.10712345 -26.59984094],[0.00011989 0.00510815 0.05437041],[0. 0.],[0. 0.]
2314,0.04444094148268845,0.046965440992211484,0.04948994050173452,[  0.38651913   4.11009301 -26.63140826],[0.00011942 0.00508614 0.05411467],[0. 0.],[0. 0.]
2315,0.04445964147905529,0.046984140988578324,0.04950864049810136,[  0.38645064   4.11300601 -26.66236385],[0.00011898 0.00506569 0.05387563],[0. 0.],[0. 0.]
2316,0.04447834147542212,0.04700284098494516,0.0495273404944682,[  0.38638277   4.11589203 -26.69302297],[0.00011859 0.00504698 0.05365526],[0. 0.],[0. 0.]
2317,0.04449704147178896,0.047021540981312,0.04954604049083503,[  0.38631585   4.11873622 -26.72322794],[0.00011824 0.00502979 0.05345126],[0. 0.],[0. 0.]
2318,0.044515741468155796,0.04704024097767884,0.04956474048720187,[  0.38624951   4.12155512 -26.75315489],[0.00011791 0.00501409 0.05326334],[0. 0.],[0. 0.]
2319,0.04453444146452264,0.04705894097404567,0.049583440483568705,[  0.38618393   4.12434084 -26.78272039],[0.00011763 0.00499995 0.05309204],[0. 0.],[0. 0.]
2320,0.04455314146088948,0.04707764097041251,0.049602140479935546,[  0.38611892   4.12710124 -26.81200792],[0.00011737 0.0049871  0.0529346 ],[0. 0.],[0. 0.]
2321,0.04457184145725631,0.047096340966779345,0.04962084047630238,[  0.38605437   4.12984152 -26.84107306],[0.00011715 0.00497587 0.05279438],[0. 0.],[0. 0.]
2322,0.04459054145362315,0.047115040963146185,0.04963954047266922,[  0.38599015   4.13256693 -26.86997137],[0.00011696 0.00496578 0.05266652],[0. 0.],[0. 0.]
2323,0.044609241449989984,0.04713374095951302,0.04965824046903606,[  0.38592636   4.13527307 -26.89865651],[0.0001168  0.00495708 0.05255334],[0. 0.],[0. 0.]
2324,0.044627941446356824,0.04715244095587986,0.04967694046540289,[  0.38586274   4.13797133 -26.92724901],[0.00011667 0.00494956 0.05245287],[0. 0.],[0. 0.]
2325,0.04464664144272366,0.0471711409522467,0.04969564046176973,[  0.38579932   4.14065995 -26.95573037],[0.00011657 0.00494317 0.05236441],[0. 0.],[0. 0.]
2326,0.0446653414390905,0.04718984094861353,0.049714340458136566,[  0.38573599   4.14334419 -26.98415613],[0.00011649 0.00493774 0.05228619],[0. 0.],[0. 0.]
2327,0.04468404143545734,0.04720854094498037,0.049733040454503406,[  0.38567264   4.14602844 -27.01257269],[0.00011643 0.00493331 0.05221858],[0. 0.],[0. 0.]
2328,0.04470274143182417,0.047227240941347205,0.04975174045087025,[  0.38560924   4.1487136  -27.04098926],[0.00011639 0.00492975 0.0521603 ],[0. 0.],[0. 0.]
2329,0.04472144142819101,0.047245940937714045,0.04977044044723708,[  0.3855456    4.15140844 -27.06949854],[0.00011637 0.00492684 0.05210883],[0. 0.],[0. 0.]
2330,0.044740141424557844,0.04726464093408088,0.04978914044360392,[  0.38548182   4.15410774 -27.09804492],[0.00011636 0.00492441 0.05206261],[0. 0.],[0. 0.]
2331,0.044758841420924685,0.04728334093044772,0.04980784043997075,[  0.38541746   4.15683081 -27.12683233],[0.00011636 0.00492254 0.05202225],[0. 0.],[0. 0.]
2332,0.04477754141729152,0.04730204092681456,0.049826540436337594,[  0.3853528    4.15956561 -27.15573287],[0.00011637 0.00492101 0.05198559],[0. 0.],[0. 0.]
2333,0.04479624141365836,0.04732074092318139,0.04984524043270443,[  0.3852876    4.16232217 -27.18485213],[0.00011638 0.00491958 0.05194999],[0. 0.],[0. 0.]
2334,0.0448149414100252,0.04733944091954823,0.04986394042907127,[  0.38522185   4.16510106 -27.21419573],[0.00011639 0.00491793 0.05191205],[0. 0.],[0. 0.]
2335,0.04483364140639203,0.047358140915915066,0.04988264042543811,[  0.38515533   4.16791094 -27.24385446],[0.0001164  0.0049164  0.05187543],[0. 0.],[0. 0.]
2336,0.04485234140275887,0.047376840912281906,0.04990134042180494,[  0.38508818   4.17074659 -27.27377275],[0.00011639 0.00491414 0.05183114],[0. 0.],[0. 0.]
2337,0.044871041399125705,0.047395540908648746,0.04992004041817178,[  0.38501997   4.17362594 -27.30413943],[0.00011638 0.0049116  0.05178388],[0. 0.],[0. 0.]
2338,0.044889741395492545,0.04741424090501558,0.049938740414538614,[  0.38495108   4.17653221 -27.33477722],[0.00011635 0.00490864 0.05173238],[0. 0.],[0. 0.]
2339,0.044908441391859386,0.04743294090138242,0.049957440410905454,[  0.38488134   4.17947343 -27.36577072],[0.00011632 0.00490529 0.05167668],[0. 0.],[0. 0.]
2340,0.04492714138822622,0.04745164089774925,0.04997614040727229,[  0.38481092   4.18244227 -27.39704227],[0.00011627 0.00490145 0.05161594],[0. 0.],[0. 0.]
2341,0.04494584138459306,0.04747034089411609,0.04999484040363913,[  0.38473973   4.18544226 -27.42862903],[0.00011622 0.0048973  0.05155186],[0. 0.],[0. 0.]
2342,0.04496454138095989,0.04748904089048293,0.05001354040000597,[  0.38466772   4.18847535 -27.46055133],[0.00011616 0.00489276 0.05148385],[0. 0.],[0. 0.]
2343,0.04498324137732673,0.04750774088684977,0.0500322403963728,[  0.38459497   4.1915384  -27.49277579],[0.00011609 0.00488803 0.05141385],[0. 0.],[0. 0.]
2344,0.045001941373693566,0.04752644088321661,0.05005094039273964,[  0.38452151   4.19463019 -27.52528948],[0.00011602 0.00488288 0.05133948],[0. 0.],[0. 0.]
2345,0.045020641370060406,0.04754514087958344,0.050069640389106475,[  0.3844473    4.19775233 -27.558109  ],[0.00011593 0.00487736 0.05126133],[0. 0.],[0. 0.]
2346,0.045039341366427246,0.04756384087595028,0.050088340385473315,[  0.38437238   4.20090307 -27.5912159 ],[0.00011584 0.00487159 0.05118059],[0. 0.],[0. 0.]
2347,0.04505804136279408,0.047582540872317114,0.050107040381840155,[  0.3842969    4.20407625 -27.62454524],[0.00011574 0.00486558 0.05109738],[0. 0.],[0. 0.]
2348,0.04507674135916092,0.047601240868683954,0.05012574037820699,[  0.38422059   4.20728267 -27.65821016],[0.00011564 0.00485932 0.05101166],[0. 0.],[0. 0.]
