,xc,alpha0,alpha1,alpha2,alpha3,alpha4
59,0.11243412827250887,0.4883087424690164,5.2249973385912834e-14,-2.1534051149596255e-36,-20.466323344463298,0.0
60,0.1143041279091926,0.4781728789751614,4.6843190348604424e-14,-3.235660172252545e-36,-16.432009702684194,0.0
61,0.11617412754587633,0.4675468531383876,7.954487708840039e-14,-1.9373786061230057e-36,-19.624789312993908,0.0
62,0.11804412718256006,0.45638530321271015,1.2135980080467577e-14,-2.3837521767859695e-35,-17.084594211822658,0.0
63,0.1199141268192438,0.44486402533779257,2.7208036748326294e-15,1.0288175516046069e-38,-17.18536971564768,0.0
64,0.12178412645592752,0.432117347518237,1.6052534606318934e-13,-3.863924612153754e-37,-20.185540356026078,0.0
65,0.12365412609261126,0.4213587469620041,1.68448993795228e-14,3.710899517082508e-39,-17.173620043417603,0.0
66,0.125524125729295,0.40310563644547165,4.6252949371966555e-15,-3.915666360786593e-38,-18.57570677501836,0.0
67,0.12739412536597872,0.38933783799871136,4.734918506725839e-15,3.3005205342319275e-36,-19.370381532593544,0.0
68,0.12926412500266246,0.3747495635517502,5.0052081560054335e-15,6.746174876476752e-38,-18.548612916123794,0.0
69,0.13113412463934618,0.35792767149104365,3.323186062875565e-15,-3.747871509686996e-38,-18.57219048089807,0.0
70,0.13300412427602992,0.34089884140332977,3.091067572072413e-15,-3.891841410732255e-37,-19.13687729675662,0.0
71,0.13487412391271364,0.32378606342847094,3.5092494511134485e-15,-3.309105844794459e-38,-20.46169003379385,0.0
72,0.13674412354939738,0.3066612467663308,1.1494651803516572e-14,-2.1908496641298624e-38,-18.377224967167898,0.0
73,0.1386141231860811,0.2895832739783248,9.433514373717395e-16,-5.084268666767509e-39,-18.658799715826518,0.0
74,0.14048412282276485,0.2726145936611219,4.703658611615881e-15,-2.394343031181262e-37,-19.255986192632466,0.0
75,0.14235412245944856,0.25568065024361464,7.158873143088266e-15,5.9206179083830664e-40,-19.112206325751988,0.0
76,0.1442241220961323,0.2381459387167944,5.927978726919051e-15,2.9200385279051767e-38,-22.07119342936258,0.0
77,0.14609412173281602,0.2204262423018721,2.1556937356317945e-14,3.7915669063094855e-39,-18.844127358788025,0.0
78,0.14796412136949974,0.20192674837521146,1.4591636360033046e-15,-1.0807401994491981e-38,-18.613192587538652,0.0
79,0.14983412100618348,0.18303385287907842,5.662136787423407e-15,-2.1559009185565986e-37,-22.085153019288825,0.0
80,0.1517041206428672,0.16374458038449594,3.5084410103847524e-15,-1.6538511954407027e-37,-25.610863317803684,0.0
81,0.15357412027955095,0.1439941321025667,2.8374088964594655e-15,-6.405634591092152e-36,-18.58822458322791,0.0
82,0.15544411991623466,0.1236025174363176,1.0021086956101349e-15,-5.06285625343988e-40,-19.047035548599663,0.0
83,0.1573141195529184,0.10214183627889385,8.917334391359618e-16,1.92510035185465e-39,-24.118789774842284,0.0
84,0.15918411918960212,0.0782469968442768,5.907608591088885e-15,-3.9158310278545113e-38,-23.334773303817702,0.0
85,0.16105411882628587,0.051746837309742756,9.475117452091203e-16,-3.656983928287123e-38,-23.333111740397246,0.0
86,0.16292411846296959,14376515.855915738,-6.165313492745356e-08,-9.779469221943108e-29,998.3105624803721,0.0
87,0.16479411809965333,34821138.96831815,-1.8974845214003062e-07,1.2775310572034839e-30,243.2419254945471,0.0
88,0.16666411773633705,406924.80988075276,0.21808218420056152,5.610447162924721e-32,1.0953829982739023,0.0
89,0.1685341173730208,1666547.1216315671,-5.80531702411029,-2.166494096233212e-33,1.6106823839354196,0.0
90,0.1704041170097045,30960265.884513307,-1.924451206711798e-07,0.0,1992.1084252495757,0.0
91,0.17227411664638825,89819260.59298538,-6.081701333583692e-08,-7.889349160157349e-28,39.48170417630343,0.0
92,0.17414411628307197,141786947.00115743,-2.528250739136056e-06,-2.0661969291479183e-26,142.32228659036548,0.0
93,0.17601411591975571,185356540.06182128,-3.9760770656569436e-06,6.771010321868764e-27,173.1319864767174,0.0
94,0.17788411555643943,230885016.38120106,-6.25041784598273e-06,-2.1937098122997982e-27,24.788242576622345,0.0
95,0.17975411519312318,252853976.63163272,-3.4740341924996496,-4.860054365140255e-27,23.291946623439376,0.0
96,0.1816241148298069,187.5128394441379,8.445675609767116e-13,3.264349400557239e-33,-17.976640335049947,0.0
97,0.18349411446649064,159.271065178302,6.328106923490264e-12,-4.1447623643009894e-36,-17.67956308893933,0.0
98,0.18536411410317435,122.50490246485097,4.4274992194534505e-13,-1.892087895791389e-39,-17.365073285652446,0.0
99,0.1872341137398581,79.89619007814991,8.493913405591559e-13,2.3603745618036082e-35,-15.720893128294948,0.0
