,Start,Center,End,alphaC0,alphaC0_std,alphaC1,alphaC1_std,alphaC2,alphaC2_std,alphaN0,alphaN0_std,alphaN1,alphaN1_std
79,0.0026464496028070794,0.005170949112330115,0.007695448621853151,0.4640116821342762,0.003449227338204269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0026651495991739165,0.005189649108696952,0.007714148618219988,0.4646764136225618,0.0034447512485816646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.002683849595540754,0.00520834910506379,0.007732848614586825,0.46533532434403313,0.0034402583068591343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0027025495919075914,0.005227049101430627,0.007751548610953663,0.4660035482907471,0.0034357479278879074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0027212495882744285,0.005245749097797464,0.0077702486073205,0.4666659514716852,0.0034312194281291997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.002739949584641266,0.005264449094164302,0.007788948603687337,0.46732719048825977,0.0034266722466072988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.002758649581008103,0.005283149090531139,0.007807648600054175,0.46798726536193697,0.0034221057676337976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0027773495773749405,0.005301849086897976,0.007826348596421012,0.4686461760837896,0.003417519424080683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0027960495737417777,0.0053205490832648125,0.007845048592787849,0.4693074151111935,0.0034129125847239873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.002814749570108615,0.005339249079631651,0.007863748589154687,0.4699453710717755,0.0034082849314830584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0028334495664754525,0.005357949075998488,0.007882448585521524,0.47062057993771245,0.0034036353481393866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0028521495628422897,0.0053766490723653245,0.00790114858188836,0.4712794906608308,0.0033989638648669832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.002870849559209127,0.005395349068732163,0.007919848578255197,0.47192908815720575,0.0033942697913876105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0028895495555759645,0.005414049065099,0.007938548574622036,0.4725879988847942,0.0033895525513190057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0029082495519428013,0.0054327490614658365,0.007957248570988873,0.4732399246873886,0.0033848117335804804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.002926949548309639,0.005451449057832675,0.00797594856735571,0.4738938877581614,0.003380046821331014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.002945649544676476,0.005470149054199512,0.007994648563722548,0.4745437762925378,0.0033752573593327237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0029643495410433133,0.0054888490505663485,0.008013348560089385,0.475195702093674,0.0033704428778870118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.002983049537410151,0.005507549046933187,0.008032048556456221,0.4758476278977742,0.0033656029493750452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.003001749533776988,0.005526249043300024,0.00805074855282306,0.4764972253937111,0.003360737134560879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0030204495301438252,0.0055449490396668605,0.008069448549189897,0.4771456587363054,0.0033558450145967497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.003039149526510663,0.005563649036033699,0.008088148545556733,0.4777964203852853,0.003350926212620654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0030578495228775,0.005582349032400536,0.008106848541923572,0.47844136126599895,0.0033459802726797543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0030765495192443372,0.0056010490287673725,0.008125548538290409,0.47908164553732197,0.0033410068521853653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.003095249515611175,0.005619749025134211,0.008144248534657245,0.47972891472644247,0.003336005564856395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0031139495119780116,0.005638449021501048,0.008162948531024084,0.4803750197621657,0.003330976011773328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0031326495083448492,0.0056571490178678845,0.00818164852739092,0.4810164681850931,0.0033259177072116966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0031513495047116864,0.005675849014234723,0.008200348523757757,0.48165908075545666,0.0033208298091163134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0031700495010785236,0.00569454901060156,0.008219048520124596,0.48229936502509396,0.003315711586775939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.003188749497445361,0.0057132490069683965,0.008237748516491433,0.48294197759977525,0.003310562234714655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0032074494938121984,0.005731949003335233,0.00825644851285827,0.4835810977170804,0.003305381014680086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0032261494901790356,0.005750648999702072,0.008275148509225106,0.48421788953083766,0.0033001671471932247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0032448494865458728,0.0057693489960689084,0.008293848505591945,0.4848570096476696,0.0032949199121776757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0032635494829127104,0.005788048992435745,0.008312548501958781,0.48549380145809423,0.0032896386119030865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0032822494792795476,0.005806748988802584,0.008331248498325618,0.48612942911632845,0.00328432252551411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0033009494756463848,0.00582544898516942,0.008349948494692457,0.4867627284669564,0.0032789710394691613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0033196494720132224,0.005844148981536257,0.008368648491059293,0.4873982106044793,0.0032735834116575744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0033383494683800596,0.005862848977903096,0.00838734848742613,0.4880310733974201,0.0032681590779989325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0033570494647468968,0.005881548974269932,0.008406048483792969,0.48866262651805714,0.0032626973345609824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.003375749461113734,0.005900248970636769,0.008424748480159805,0.48929359755911106,0.0032571976297446656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0033944494574805716,0.005918948967003608,0.008443448476526642,0.48992340444975313,0.0032516593470950064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0034131494538474087,0.005937648963370444,0.00846214847289348,0.4905532113426993,0.0032460819075434836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.003431849450214246,0.005956348959737281,0.008480848469260317,0.4911806899276931,0.003240464767545244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.003450549446581083,0.00597504895610412,0.008499548465627154,0.49180351189907334,0.0032348073318388708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0034692494429479207,0.005993748952470956,0.008518248461993993,0.4924368112478525,0.0032291091078556745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.003487949439314758,0.006012448948837793,0.00853694845836083,0.49305846906703277,0.0032233695668456605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.003506649435681595,0.006031148945204632,0.008555648454727666,0.49368245519203363,0.0032175882364474328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0035253494320484323,0.006049848941571468,0.008574348451094504,0.4943041130094693,0.0032117645909083563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.00354404942841527,0.006068548937938305,0.008593048447461341,0.4949257708285417,0.0032058981588420706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.003562749424782107,0.006087248934305142,0.008611748443828178,0.49554626449343336,0.003199988542035663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0035814494211489443,0.00610594893067198,0.008630448440195015,0.49616617603511975,0.0031940352488634824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.003600149417515782,0.006124648927038817,0.008649148436561853,0.4967837593162923,0.003188037848231508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.003618849413882619,0.006143348923405654,0.00866784843292869,0.4974013425986195,0.003181995974288408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0036375494102494563,0.006162048919772492,0.008686548429295527,0.49801776172765727,0.003175909237076561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0036562494066162935,0.006180748916139329,0.008705248425662365,0.4986347629300113,0.0031697772077879743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.003674949402983131,0.006199448912506166,0.008723948422029202,0.49924710752214047,0.0031635995300573418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0036936493993499683,0.006218148908873004,0.008742648418396039,0.49993395792265133,0.0031573792208663574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0037123493957168054,0.006236848905239841,0.008761348414762877,0.5004717967099942,0.0031511059540942606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0037310493920836426,0.006255548901606678,0.008780048411129714,0.50108181299579,0.0031447893608217716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0037497493884504803,0.006274248897973516,0.00879874840749655,0.5016895009757802,0.0031384258059932615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0037684493848173174,0.006292948894340353,0.00881744840386339,0.5022995536397071,0.0031320150298779735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0037871493811841546,0.00631164889070719,0.008836148400230226,0.5029072052409861,0.0031255567638987306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.003805849377550992,0.006330348887074028,0.008854848396597063,0.5035148932209241,0.0031190507041245564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0038245493739178294,0.006349048883440865,0.008873548392963901,0.5041167604341914,0.0031124965936553195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0038432493702846666,0.006367748879807702,0.008892248389330738,0.5047209923339155,0.0031058942597051837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.003861949366651504,0.00638644887617454,0.008910948385697575,0.5053216590145341,0.003099243412636441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0038806493630183414,0.006405148872541377,0.008929648382064413,0.505923526215992,0.003092543907692441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0038993493593851786,0.006423848868908214,0.00894834837843125,0.5065253934292685,0.0030857955043079002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.003918049355752016,0.006442548865275051,0.008967048374798087,0.5071234771448222,0.0030789980180831985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.003936749352118853,0.006461248861641889,0.008985748371164923,0.5077209787838148,0.003072151345421678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.003955449348485691,0.006479948858008726,0.009004448367531762,0.5083170252281659,0.003065255257259592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.003974149344852528,0.006498648854375563,0.009023148363898599,0.5089121985604388,0.003058309671430998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.003992849341219365,0.006517348850742401,0.009041848360265435,0.509506789818661,0.003051314464594449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.004011549337586202,0.006536048847109238,0.009060548356632274,0.5100993438070965,0.003044269488636913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.00403024933395304,0.006554748843476075,0.00907924835299911,0.5106895694952571,0.003037174665835678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.004048949330319877,0.006573448839842913,0.009097948349365947,0.5112797951772821,0.003030029915528682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.004067649326686714,0.00659214883620975,0.009116648345732784,0.5118642000924913,0.003022835175748613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.004086349323053551,0.0066108488325765866,0.009135348342099623,0.512455589928514,0.0030155903615046165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.004105049319420389,0.006629548828943425,0.00915404833846646,0.5130417410737154,0.0030082954613273745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.004123749315787226,0.006648248825310262,0.009172748334833296,0.5136267280653125,0.0030009504148363086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.004142449312154063,0.0066669488216770986,0.009191448331200135,0.5142099688293834,0.002993555267898184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.004161149308520901,0.006685648818043937,0.009210148327566971,0.5147908812858173,0.002986109938793249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.004179849304887738,0.006704348814410774,0.009228848323933808,0.5153729579198697,0.002978614517763979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.004198549301254575,0.0067230488107776105,0.009247548320300647,0.5159521241465452,0.0029710689714269076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.004217249297621413,0.006741748807144449,0.009266248316667483,0.5165299806997949,0.0029634733401608833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.00423594929398825,0.006760448803511286,0.00928494831303432,0.5171063820631572,0.0029558277307685033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.004254649290355087,0.0067791487998781225,0.009303648309401159,0.5176826379062148,0.0029481321528634853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.004273349286721925,0.006797848796244959,0.009322348305767995,0.5182577295948839,0.0029403867059055546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.004292049283088762,0.006816548792611798,0.009341048302134832,0.5188281646741347,0.0029325914762258023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.004310749279455599,0.0068352487889786345,0.00935974829850167,0.519399181827688,0.002924746572232375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.004329449275822437,0.006853948785345471,0.009378448294868507,0.5199713631349303,0.0029168521002752618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.004348149272189274,0.00687264878171231,0.009397148291235344,0.5205394699048462,0.0029089082184579496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.00436684926855611,0.0068913487780791465,0.009415848287602183,0.5211040842140177,0.0029009150553484108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
